733,817,223,221,0
910,1037,229,230,0
1355,866,221,219,0
770,537,187,203,0
795,1032,222,223,0
1130,895,214,222,0
1489,1007,189,178,0
603,658,187,203,0
1143,671,218,223,0
801,1034,223,228,0
1017,1037,216,222,0
1287,821,217,213,0
581,662,226,202,0
930,743,220,222,0
1490,530,219,224,0
580,993,221,222,0
820,796,223,221,0
1276,788,230,226,0
567,735,230,229,0
993,534,191,204,0
1494,689,226,225,0
577,1031,222,225,0
1244,1033,213,225,0
1499,803,217,224,0
574,689,221,225,0
972,521,224,222,0
1315,524,227,225,0
623,908,231,225,0
1229,1035,225,229,0
1500,1030,227,222,0
954,615,224,220,0
1363,582,225,215,0
726,902,230,226,0
1067,869,226,222,0
1508,1030,236,234,0
745,524,224,222,0
968,516,227,226,0
1003,831,228,223,0
1463,1034,234,229,0
759,530,199,220,0
1355,718,233,231,0
644,521,222,225,0
