1215,745,135,134,0
1086,619,139,136,0
823,773,139,142,0
1235,930,126,109,0
1156,618,133,138,0
962,729,135,133,0
717,691,85,122,0
1330,827,143,129,0
976,881,128,121,0
1152,615,140,139,0
1018,633,132,132,0
867,792,135,140,0
1332,821,144,133,0
1107,806,132,131,0
763,990,140,131,0
1297,618,132,126,0
1160,761,133,141,0
879,805,143,143,0
1327,766,142,138,0
1082,952,123,110,0
749,892,142,142,0
1291,595,138,138,0
877,657,132,136,0
737,818,139,140,0
1331,802,141,142,0
1088,942,129,125,0
876,975,145,125,0
1275,671,141,137,0
888,652,140,134,0
721,684,140,134,0
1332,788,148,145,0
1102,887,140,145,0
842,946,145,144,0
1211,680,143,139,0
1002,741,143,135,0
717,676,145,143,0
1244,916,142,132,0
1099,937,146,135,0
917,966,143,131,0
1153,665,144,144,0
1046,747,144,135,0
744,671,144,137,0
1242,917,138,133,0
1114,932,148,136,0
835,851,147,141,0
1049,768,145,145,0
1304,906,145,134,0
1188,823,144,135,0
957,959,144,134,0
1186,802,146,143,0
973,866,144,145,0
1305,632,138,140,0
980,630,143,137,0
948,633,145,139,0
