1145,663,129,131,0
980,637,133,132,0
854,899,138,127,0
1249,804,117,117,0
1034,599,126,122,0
940,793,134,133,0
721,881,128,131,0
1277,672,126,108,0
1029,892,134,134,0
1026,600,130,130,0
936,683,133,126,0
901,887,134,131,0
1275,659,134,123,0
1093,774,129,134,0
934,1103,140,139,0
1143,532,124,119,0
1117,702,134,131,0
923,887,136,138,0
1248,621,135,131,0
1165,888,137,131,0
864,1027,139,129,0
1125,513,132,128,0
831,778,125,118,0
812,976,139,133,0
1269,649,131,132,0
1168,878,138,136,0
1152,577,131,134,0
841,764,137,131,0
720,880,134,132,0
1135,834,135,132,0
969,1020,139,134,0
979,769,137,135,0
1265,783,137,129,0
738,858,139,137,0
1263,792,136,127,0
1307,741,138,135,0
