878,1077,217,221,0
1161,1059,230,232,0
1281,624,207,212,0
668,876,215,209,0
1082,1172,217,214,0
1181,813,219,201,0
1492,632,210,174,0
643,1088,191,187,0
1010,675,210,196,0
1093,1151,225,234,0
1218,983,222,228,0
1215,639,214,213,0
647,1106,210,227,0
940,877,211,214,0
1105,343,209,200,0
913,1310,223,225,0
913,991,227,228,0
1179,630,219,218,0
704,1147,238,236,0
813,723,185,181,0
1229,424,215,211,0
946,1344,235,232,0
1361,801,205,212,0
1323,479,216,215,0
667,1111,231,224,0
800,703,211,219,0
1002,456,203,215,0
882,1217,230,230,0
1348,810,224,222,0
1495,614,208,198,0
854,778,221,220,0
1072,453,211,215,0
940,1124,234,234,0
1122,838,225,222,0
1504,594,218,219,0
652,879,227,227,0
786,697,227,222,0
966,500,209,210,0
1054,860,227,225,0
1477,633,218,207,0
662,882,216,223,0
1177,531,223,206,0
586,951,234,231,0
818,930,231,230,0
1266,927,228,227,0
