1306,784,199,197,0
1159,573,201,201,0
754,698,196,195,0
1258,1044,178,203,0
1262,592,196,197,0
954,688,196,195,0
654,561,169,165,0
1432,936,201,189,0
928,885,198,202,0
1256,587,198,199,0
1066,572,190,193,0
808,736,198,189,0
1438,931,206,189,0
1123,837,201,197,0
601,989,200,203,0
1452,641,197,198,0
1228,793,197,202,0
817,765,205,204,0
1451,858,208,203,0
1053,1043,181,169,0
614,842,203,201,0
1456,604,199,195,0
865,559,190,191,0
621,736,196,198,0
1442,903,203,200,0
1071,1029,206,204,0
758,1003,207,202,0
1408,704,206,199,0
879,555,198,195,0
642,542,198,188,0
1094,947,203,204,0
719,946,203,203,0
1315,701,205,203,0
1010,709,202,202,0
636,536,206,202,0
1280,1042,206,209,0
1073,1028,208,210,0
814,1006,207,208,0
1064,744,204,204,0
675,538,203,191,0
1274,1043,197,203,0
741,816,208,202,0
1371,1047,206,211,0
1238,883,206,205,0
1012,555,203,188,0
