733,701,236,218,0
762,977,249,253,0
1288,1082,250,231,0
937,469,196,219,0
656,908,238,208,0
1058,993,242,242,0
1318,1354,220,221,0
701,491,186,201,0
1192,795,231,203,0
656,919,230,239,0
860,1039,249,241,0
1252,1001,251,245,0
690,481,216,219,0
956,740,223,228,0
1593,856,245,230,0
497,763,226,214,0
822,720,238,237,0
1252,957,253,252,0
634,522,245,232,0
1125,574,230,204,0
1514,1001,254,245,0
459,792,243,241,0
1085,1181,235,245,0
1456,1113,251,247,0
676,483,229,214,0
1127,572,222,199,0
1434,747,243,200,0
578,707,245,235,0
1063,1163,256,250,0
1333,1332,251,266,0
656,481,240,236,0
1025,632,191,226,0
1449,831,245,212,0
673,749,244,237,0
1007,920,249,243,0
1342,1323,263,273,0
910,442,231,226,0
1126,556,223,210,0
1374,711,246,221,0
729,835,252,239,0
967,847,238,227,0
1293,1311,260,257,0
932,455,198,223,0
1098,527,237,213,0
1362,933,250,253,0
735,796,257,251,0
984,811,247,241,0
1209,1254,262,253,0
827,383,237,228,0
1063,496,246,230,0
1463,1109,253,261,0
1042,761,247,240,0
1156,1217,258,270,0
880,594,220,209,0
1318,675,245,209,0
850,619,243,246,0
1202,771,234,224,0
497,701,250,244,0
912,1065,259,242,0
964,1099,263,265,0
