830,615,217,187,0
739,848,230,227,0
1159,1139,227,227,0
1090,459,163,156,0
671,777,202,206,0
1000,996,211,199,0
1095,1387,196,209,0
890,441,180,160,0
1176,853,212,160,0
674,778,207,215,0
792,948,211,210,0
1164,1066,208,213,0
875,417,205,201,0
1013,728,198,205,0
1516,1063,234,229,0
610,580,204,192,0
897,666,216,209,0
1170,1009,229,221,0
811,428,216,194,0
1203,652,210,184,0
1389,1152,236,237,0
575,594,216,210,0
918,1150,197,216,0
1290,1243,241,213,0
854,402,219,171,0
1207,630,218,200,0
1403,900,231,208,0
699,569,223,202,0
912,1116,216,223,0
1095,1369,232,246,0
846,398,224,212,0
1121,673,206,208,0
1393,983,235,201,0
742,628,200,213,0
968,894,225,226,0
1096,1360,247,256,0
1079,446,212,182,0
1213,626,223,202,0
1377,856,219,188,0
758,718,213,219,0
958,828,214,188,0
1063,1325,231,242,0
1078,445,189,155,0
1198,597,228,216,0
1271,1040,239,234,0
781,692,229,222,0
989,793,233,225,0
1029,1266,228,231,0
1038,388,203,209,0
1180,560,230,222,0
1286,1225,247,248,0
866,643,233,225,0
1054,775,231,214,0
1005,1231,235,241,0
984,572,197,215,0
1327,761,233,225,0
1336,798,230,188,0
725,823,238,237,0
1121,797,216,228,0
954,1160,227,226,0
950,580,227,223,0
1448,928,216,236,0
1191,844,222,188,0
637,526,227,208,0
814,975,227,230,0
850,1012,241,243,0
961,626,233,227,0
1103,793,238,218,0
1133,1039,242,244,0
