850,953,170,173,0
1056,1013,174,175,0
1269,727,168,163,0
756,762,158,156,0
975,1075,169,164,0
1142,838,171,163,0
1446,776,135,154,0
676,903,144,144,0
1058,695,166,167,0
985,1061,176,174,0
1123,972,174,169,0
1212,726,162,159,0
687,919,174,174,0
950,824,170,170,0
1215,476,166,160,0
814,1130,169,169,0
899,901,174,172,0
1187,706,170,167,0
891,669,168,166,0
1282,568,167,166,0
833,1157,176,178,0
1271,881,165,172,0
692,926,175,171,0
887,661,172,163,0
1433,770,165,155,0
911,732,171,168,0
1157,550,166,167,0
739,753,175,169,0
1408,786,176,165,0
744,757,171,162,0
