955,983,143,139,0
1173,663,132,136,0
804,884,141,129,0
1093,1021,139,139,0
1126,793,139,123,0
1304,651,131,116,0
821,1011,142,124,0
1005,716,136,135,0
1100,1007,144,147,0
1164,892,140,144,0
1132,678,137,137,0
821,1016,145,144,0
979,852,141,133,0
1036,501,135,130,0
1002,1117,143,131,0
973,924,144,144,0
1110,675,140,138,0
873,757,141,136,0
1123,541,138,134,0
1025,1134,148,144,0
1235,771,141,139,0
871,753,143,140,0
1309,636,138,130,0
915,796,143,139,0
797,875,146,143,0
1299,652,139,133,0
800,878,144,143,0
