801,649,214,193,0
764,896,226,224,0
1202,1097,216,220,0
1018,489,206,189,0
683,822,203,198,0
1020,967,215,221,0
1201,1340,164,199,0
823,466,174,173,0
1180,822,218,197,0
693,829,218,214,0
836,973,220,221,0
1185,1017,224,223,0
805,452,203,202,0
984,731,213,199,0
1523,965,225,214,0
582,651,206,182,0
872,685,215,211,0
1192,978,227,225,0
750,475,216,206,0
1168,623,212,199,0
1418,1074,224,223,0
549,675,220,212,0
1003,1145,205,211,0
1342,1157,231,232,0
789,446,210,187,0
1166,610,212,195,0
666,627,218,198,0
983,1121,226,231,0
1183,1324,219,232,0
1088,657,215,207,0
1398,906,224,207,0
989,896,223,218,0
1185,1314,238,244,0
1011,460,209,204,0
1165,590,218,211,0
971,822,222,217,0
1149,1288,228,236,0
1017,470,199,203,0
947,392,213,204,0
