1264,939,194,191,0
1244,695,191,182,0
859,606,184,181,0
1083,1131,169,187,0
1328,769,183,178,0
1021,698,184,160,0
856,455,160,140,0
1287,1136,168,178,0
903,837,192,181,0
1320,754,190,175,0
1175,658,187,176,0
876,655,188,174,0
1298,1125,186,190,0
1086,889,191,189,0
594,758,191,187,0
1456,901,188,189,0
1191,904,193,187,0
873,683,192,179,0
1342,1063,204,203,0
923,1030,167,167,0
679,649,190,182,0
1485,869,185,188,0
1020,549,184,168,0
734,567,189,174,0
1308,1103,195,201,0
940,1006,197,182,0
708,838,195,193,0
1387,922,197,196,0
1030,549,188,175,0
849,440,177,155,0
1004,961,195,189,0
705,779,190,190,0
1310,871,196,194,0
1056,731,192,189,0
847,417,188,166,0
1105,1128,200,195,0
941,1012,201,197,0
1081,782,194,195,0
877,447,183,170,0
1092,1132,179,190,0
789,679,192,190,0
1175,1177,205,203,0
