1049,503,221,217,0
800,630,229,221,0
885,1110,227,230,0
1324,588,214,185,0
829,526,222,217,0
898,880,223,222,0
709,1222,191,197,0
1231,402,203,179,0
1120,928,227,227,0
825,529,222,212,0
784,733,222,211,0
939,1050,221,224,0
1229,382,200,205,0
1087,708,223,224,0
1202,1317,233,233,0
908,331,218,211,0
1052,587,223,213,0
976,1036,234,232,0
1157,352,224,222,0
1287,808,208,197,0
1036,1283,234,241,0
872,317,218,212,0
737,960,229,224,0
915,1263,236,239,0
1201,373,221,213,0
1300,781,232,223,0
1240,1130,223,234,0
979,379,223,225,0
738,942,231,232,0
684,1230,231,214,0
1210,750,224,222,0
1169,1171,225,227,0
965,476,225,225,0
934,812,224,225,0
683,1220,242,244,0
1336,559,226,216,0
1306,776,234,225,0
1249,1065,234,232,0
984,754,225,230,0
689,1177,232,240,0
1331,572,225,202,0
1029,1122,238,241,0
1353,460,230,213,0
1160,581,229,229,0
763,783,221,231,0
