1083,563,187,177,0
858,639,193,182,0
872,1053,191,194,0
1307,671,185,161,0
896,558,187,177,0
907,862,190,190,0
695,1116,186,201,0
1251,505,171,157,0
1092,928,191,195,0
892,559,188,175,0
832,722,189,178,0
925,1006,194,193,0
1247,490,171,171,0
1092,738,188,187,0
1113,1264,201,207,0
987,409,183,174,0
1075,633,191,177,0
955,995,201,195,0
1190,450,191,185,0
1256,845,191,171,0
974,1215,202,206,0
958,393,183,180,0
763,906,195,188,0
873,1181,202,206,0
1227,476,189,178,0
1260,822,197,187,0
1039,454,189,188,0
766,889,197,197,0
685,1115,198,202,0
1188,786,193,184,0
1102,1134,192,192,0
947,805,195,188,0
1317,641,195,179,0
694,1079,199,204,0
1314,657,193,164,0
1342,563,195,181,0
