978,579,176,171,0
812,722,180,183,0
987,1075,186,189,0
1209,576,176,149,0
810,641,178,175,0
948,895,177,168,0
856,1217,186,154,0
1093,460,160,126,0
1128,885,183,172,0
809,645,179,172,0
822,811,183,167,0
1016,1012,177,182,0
1089,445,160,163,0
1053,718,179,165,0
1280,1165,190,171,0
829,473,175,159,0
1001,640,177,175,0
1042,993,186,185,0
1028,438,179,168,0
1231,753,177,159,0
1144,1172,191,185,0
798,475,177,163,0
838,995,186,183,0
1049,1181,188,187,0
1066,442,177,160,0
1234,734,181,176,0
1265,1010,187,179,0
897,495,176,175,0
835,977,186,189,0
848,1203,171,179,0
1158,729,177,179,0
1223,1058,187,173,0
909,571,180,180,0
959,835,181,183,0
857,1197,195,191,0
1212,558,178,174,0
1236,724,182,180,0
1259,956,189,175,0
883,636,183,183,0
982,778,175,183,0
851,1168,191,192,0
1208,568,175,156,0
1105,1048,191,191,0
1010,772,182,184,0
1202,478,179,164,0
1083,609,182,181,0
1254,905,188,174,0
820,850,185,181,0
