848,790,137,135,0
959,925,138,139,0
1232,821,137,134,0
870,613,118,136,0
887,922,136,136,0
1094,838,132,137,0
1319,911,130,114,0
760,692,130,127,0
1102,701,135,138,0
892,924,136,138,0
1024,924,132,137,0
1193,794,135,131,0
754,695,139,125,0
970,745,137,136,0
1318,613,136,138,0
757,898,136,136,0
902,779,137,137,0
1182,774,140,139,0
1002,611,134,136,0
1318,712,138,139,0
755,922,135,136,0
1160,924,135,136,0
752,713,136,138,0
996,610,138,138,0
1318,923,139,137,0
985,666,138,137,0
1236,646,139,137,0
855,611,139,139,0
1295,925,140,137,0
859,613,134,135,0
