808,1015,218,225,0
1078,1081,225,230,0
1330,693,214,204,0
680,774,192,207,0
977,1166,218,213,0
1176,847,219,211,0
1545,749,207,201,0
597,962,203,188,0
1057,667,213,214,0
990,1149,228,228,0
1161,1027,226,219,0
1258,697,211,208,0
594,983,227,226,0
928,841,218,220,0
1243,377,212,206,0
773,1250,217,222,0
867,945,225,224,0
1224,673,219,217,0
841,645,217,214,0
1336,488,214,211,0
799,1285,231,236,0
1352,889,199,217,0
1410,567,217,217,0
602,993,229,225,0
835,637,221,214,0
1334,897,225,226,0
1547,741,211,203,0
872,725,221,219,0
1175,475,215,216,0
1110,858,224,220,0
651,766,226,222,0
1515,762,227,215,0
659,770,220,212,0
