786,751,173,173,0
872,954,183,185,0
1257,936,181,174,0
891,555,155,149,0
781,929,178,178,0
1078,908,177,178,0
1319,1116,170,155,0
730,593,150,151,0
1140,750,171,154,0
787,929,178,182,0
950,982,179,182,0
1219,885,180,175,0
723,592,157,153,0
955,741,164,174,0
1437,717,176,172,0
639,844,162,173,0
860,755,174,180,0
1213,854,183,182,0
688,644,182,180,0
1061,593,156,142,0
1402,838,181,178,0
616,871,184,180,0
1130,1039,175,183,0
1380,925,180,183,0
710,610,172,176,0
1053,587,162,161,0
1305,665,181,159,0
685,788,182,181,0
1116,1034,183,186,0
1327,1100,182,185,0
697,613,179,182,0
998,644,157,164,0
1329,725,177,161,0
765,804,183,172,0
1034,869,180,177,0
1331,1095,188,189,0
873,520,177,156,0
1051,587,168,154,0
1259,652,180,173,0
822,859,185,173,0
995,822,177,166,0
1297,1090,186,187,0
886,537,156,176,0
1028,567,178,170,0
1287,820,182,185,0
824,833,186,186,0
999,796,180,177,0
800,504,178,179,0
999,554,183,173,0
1034,751,183,181,0
878,661,175,168,0
1211,636,180,171,0
867,681,181,182,0
1143,730,177,173,0
627,803,184,183,0
997,995,187,181,0
1039,1008,187,185,0
