941,531,227,218,0
737,727,237,239,0
998,1174,245,248,0
1238,503,226,195,0
728,624,230,227,0
930,940,233,220,0
857,1380,205,215,0
1078,365,203,155,0
1164,913,237,221,0
729,629,236,226,0
758,843,239,220,0
1031,1090,232,242,0
1071,351,209,212,0
1052,704,232,218,0
1391,1270,252,239,0
741,406,226,203,0
975,605,231,229,0
1064,1061,247,247,0
994,342,232,214,0
1283,732,228,208,0
1215,1295,253,254,0
698,412,231,207,0
795,1084,245,241,0
1091,1317,249,258,0
1043,345,229,205,0
1288,707,235,228,0
1357,1065,250,236,0
829,428,232,226,0
790,1060,243,250,0
838,1361,241,249,0
1188,706,231,233,0
1305,1132,242,230,0
850,523,235,234,0
941,862,237,241,0
839,1358,261,267,0
1242,480,228,226,0
1290,691,237,237,0
1345,993,249,229,0
823,609,241,239,0
964,786,231,238,0
828,1313,253,259,0
1237,492,226,205,0
1153,1132,254,253,0
1001,775,240,242,0
1222,378,231,215,0
1080,557,237,237,0
1333,926,248,229,0
759,895,246,239,0
