1139,976,156,135,0
1231,805,157,150,0
998,577,148,145,0
928,1045,131,157,0
1262,891,155,133,0
1080,713,148,137,0
1072,448,127,113,0
1070,1130,139,146,0
934,753,143,135,0
1258,875,157,155,0
1201,738,153,147,0
983,631,136,128,0
1078,1125,146,152,0
1034,880,153,142,0
753,576,151,142,0
1298,1036,152,156,0
1102,935,158,140,0
974,635,153,132,0
1133,1099,162,163,0
868,893,129,44,0
856,531,151,139,0
1322,1022,161,160,0
1137,600,147,137,0
924,498,147,143,0
1094,1119,155,156,0
870,899,135,156,0
796,684,156,156,0
1228,1020,161,145,0
1147,609,142,147,0
1064,451,123,125,0
1106,1108,164,164,0
946,881,154,135,0
820,642,154,154,0
1195,953,159,155,0
1082,747,151,153,0
1066,438,152,151,0
943,1049,160,160,0
882,899,156,156,0
804,720,145,154,0
1198,883,158,153,0
1079,794,150,150,0
1079,466,149,151,0
944,1060,156,135,0
886,909,161,152,0
913,603,153,152,0
1184,892,161,161,0
1056,801,158,156,0
1104,510,152,155,0
963,1110,150,165,0
895,932,163,160,0
933,489,152,135,0
1008,800,159,159,0
1118,538,155,157,0
1034,964,146,153,0
826,760,156,156,0
970,772,155,161,0
1054,956,161,158,0
773,623,152,151,0
928,747,152,154,0
1275,1040,163,163,0
1188,693,157,155,0
1173,659,158,156,0
1001,616,155,155,0
