797,802,172,173,0
937,974,176,176,0
1281,841,171,170,0
825,581,147,164,0
845,970,172,174,0
1107,862,165,171,0
1379,950,139,136,0
685,678,161,160,0
1118,689,168,174,0
851,971,173,176,0
1019,971,166,175,0
1230,806,163,165,0
677,681,176,159,0
947,744,166,172,0
1388,578,170,174,0
678,939,173,173,0
865,787,174,172,0
1219,780,177,175,0
670,740,178,177,0
1000,581,149,160,0
1389,703,175,175,0
676,969,173,174,0
1194,970,165,173,0
1393,792,168,173,0
674,703,174,175,0
983,572,175,173,0
1251,575,176,174,0
712,874,177,175,0
1183,972,174,176,0
1392,968,174,171,0
969,643,174,169,0
1288,619,173,171,0
793,869,178,175,0
1057,846,175,168,0
1396,968,181,180,0
806,574,176,174,0
981,570,176,176,0
1202,574,175,176,0
861,899,179,177,0
1008,817,176,168,0
1363,971,178,175,0
810,578,169,172,0
1281,728,180,178,0
1008,790,178,172,0
728,573,174,175,0
849,705,175,178,0
1155,573,172,177,0
1065,977,177,174,0
