849,800,144,145,0
961,943,148,149,0
1257,831,148,145,0
871,613,121,140,0
887,941,142,145,0
1108,849,141,142,0
1361,942,121,149,0
764,696,122,133,0
1116,703,145,147,0
892,942,143,146,0
1032,944,139,145,0
1209,803,139,140,0
749,699,145,132,0
976,751,145,146,0
1352,607,140,149,0
750,915,141,144,0
904,787,145,144,0
1200,780,148,149,0
740,748,146,148,0
1017,611,128,139,0
1348,714,150,149,0
748,939,142,145,0
1182,943,144,148,0
1350,790,148,149,0
745,717,141,145,0
1001,606,145,144,0
1228,605,146,147,0
777,860,148,146,0
1170,943,150,150,0
1354,942,140,149,0
991,667,146,144,0
1260,643,146,145,0
843,855,148,146,0
1064,834,148,146,0
1350,939,154,153,0
854,608,145,145,0
998,603,146,147,0
1021,809,149,145,0
1323,943,152,150,0
858,612,139,143,0
1249,735,152,151,0
788,609,141,146,0
