1085,617,140,134,0
913,660,144,135,0
900,970,140,141,0
1263,707,108,112,0
946,601,140,131,0
935,832,137,140,0
762,1017,142,122,0
1217,580,127,117,0
1073,891,103,146,0
942,600,141,129,0
889,721,139,135,0
939,939,140,142,0
1216,568,127,125,0
1081,748,139,137,0
1064,1139,149,146,0
1022,499,135,122,0
1075,663,143,123,0
963,932,147,143,0
1170,539,141,140,0
1192,839,132,127,0
964,1091,148,145,0
1001,477,139,132,0
826,855,144,137,0
892,1062,148,148,0
1208,563,125,127,0
1197,822,140,140,0
1114,1027,140,145,0
1059,530,142,138,0
830,842,145,145,0
757,1007,138,139,0
1193,543,145,133,0
1152,782,142,116,0
1063,1046,141,131,0
1037,587,142,139,0
969,792,143,136,0
757,1000,148,146,0
1262,689,131,135,0
1202,821,144,136,0
1128,989,147,144,0
988,624,136,140,0
1005,763,136,140,0
766,976,147,146,0
1261,700,127,116,0
1209,801,145,146,0
981,989,151,151,0
1007,623,145,143,0
1025,763,146,139,0
1279,633,146,138,0
1219,777,147,146,0
1057,791,149,148,0
1147,684,133,136,0
1146,950,142,144,0
1128,669,144,137,0
1069,884,145,130,0
1047,483,142,134,0
871,748,133,144,0
852,776,142,144,0
