765,874,198,198,0
946,1035,204,187,0
1321,847,195,195,0
768,637,156,158,0
843,1051,198,183,0
1126,896,188,188,0
1467,977,160,131,0
634,747,160,171,0
1117,712,178,179,0
849,1048,204,187,0
1041,1024,199,183,0
1258,813,193,188,0
621,749,185,173,0
933,780,197,181,0
1397,552,190,190,0
644,1046,203,200,0
831,842,178,191,0
1243,784,201,192,0
613,808,204,202,0
967,609,167,164,0
1421,682,195,196,0
644,1070,203,193,0
1244,994,202,174,0
1441,775,192,200,0
614,772,198,200,0
953,588,189,183,0
1247,559,196,189,0
671,960,198,201,0
1233,996,202,185,0
1470,962,194,174,0
609,771,208,197,0
939,672,186,185,0
1295,603,194,182,0
769,940,206,197,0
1070,877,202,184,0
1479,961,211,196,0
748,611,194,183,0
945,585,199,180,0
1192,562,195,191,0
851,961,208,199,0
1009,851,204,192,0
1439,971,207,191,0
752,623,188,184,0
924,578,201,197,0
1305,712,205,200,0
1005,818,205,188,0
663,618,198,188,0
814,745,201,200,0
1140,567,194,193,0
815,763,205,201,0
1115,686,199,200,0
626,1000,201,211,0
1098,1015,209,192,0
1146,1004,211,195,0
