1090,619,141,136,0
916,659,145,136,0
895,968,141,140,0
1251,716,138,127,0
952,599,140,132,0
935,828,143,143,0
756,998,141,147,0
1219,586,140,118,0
1068,893,139,146,0
947,600,141,133,0
890,719,141,136,0
936,937,145,143,0
1219,575,136,128,0
1081,749,144,139,0
1055,1140,149,150,0
1032,494,137,135,0
1079,670,144,134,0
960,931,148,144,0
1198,844,144,128,0
955,1091,149,145,0
1010,479,139,138,0
824,850,145,140,0
1206,561,143,139,0
1200,826,148,141,0
751,997,147,148,0
1150,793,146,136,0
1057,1045,143,138,0
1259,695,146,135,0
761,972,148,150,0
1256,703,145,135,0
