1105,1002,159,163,0
1230,838,161,158,0
1040,572,155,146,0
895,1031,147,162,0
1247,931,161,147,0
1095,719,157,146,0
1124,449,139,125,0
1014,1138,147,157,0
939,738,157,144,0
1246,917,162,162,0
1211,772,159,160,0
1019,619,156,146,0
1020,1133,153,165,0
1021,874,158,159,0
793,530,156,146,0
1255,1084,161,162,0
1078,941,160,161,0
1002,628,158,157,0
1075,1120,167,168,0
864,876,154,155,0
902,502,156,147,0
1283,1075,165,165,0
1170,619,148,147,0
979,480,155,143,0
1039,1130,165,165,0
861,874,160,162,0
1189,1057,163,166,0
1178,626,154,150,0
1131,448,153,145,0
929,877,159,160,0
846,604,158,158,0
1089,757,157,156,0
896,1034,162,165,0
1140,473,156,154,0
900,1032,155,160,0
910,1101,165,168,0
