1006,610,132,131,0
875,713,133,134,0
982,982,134,137,0
1178,627,131,110,0
878,648,133,131,0
965,847,130,127,0
882,1078,136,113,0
1100,530,122,108,0
1098,852,134,133,0
877,651,132,130,0
876,778,131,125,0
1007,938,129,128,0
1097,516,121,129,0
1052,723,133,129,0
1189,1067,137,129,0
901,521,132,125,0
1019,660,132,131,0
1027,928,136,135,0
1052,509,134,131,0
1183,759,130,117,0
1090,1064,137,138,0
878,520,132,127,0
879,914,135,133,0
1020,1066,136,136,0
1080,514,133,126,0
1185,745,133,132,0
1189,952,136,133,0
951,545,132,134,0
878,903,137,136,0
874,1070,122,129,0
1131,737,130,133,0
1155,986,134,125,0
955,604,134,135,0
976,805,130,135,0
883,1066,140,140,0
1180,611,133,131,0
1186,741,135,133,0
1188,914,137,132,0
933,654,134,135,0
997,766,128,136,0
879,1042,137,138,0
1178,616,130,126,0
1069,972,138,138,0
1017,764,133,136,0
1179,551,133,128,0
1081,644,136,135,0
1187,876,137,130,0
874,810,133,134,0
