990,980,135,130,0
1151,913,137,135,0
1141,646,128,128,0
831,907,135,127,0
1126,990,136,132,0
1117,776,129,115,0
1260,610,131,107,0
865,1023,125,102,0
993,723,132,123,0
1129,978,136,137,0
1171,861,129,135,0
1105,667,128,129,0
866,1024,124,123,0
989,852,133,127,0
985,513,128,119,0
1059,1097,136,111,0
998,922,136,134,0
1084,667,133,131,0
910,1038,140,134,0
885,791,115,112,0
1073,539,129,126,0
1080,1103,137,131,0
1215,737,131,131,0
1138,556,130,126,0
883,1024,138,123,0
876,780,131,128,0
945,598,121,131,0
1020,1050,139,133,0
1212,741,133,128,0
1261,601,129,120,0
922,811,134,132,0
989,584,125,131,0
1038,988,137,136,0
1089,795,133,130,0
1261,592,131,130,0
826,904,137,136,0
872,774,136,133,0
1055,821,132,134,0
1255,618,131,128,0
829,905,135,135,0
1064,611,133,124,0
805,954,139,138,0
