989,1026,168,165,0
1188,938,173,172,0
1163,589,163,164,0
770,928,145,154,0
1158,1037,171,158,0
1140,753,156,162,0
1291,540,122,141,0
835,1092,152,161,0
980,698,165,143,0
1161,1021,171,171,0
1211,868,160,170,0
1123,620,156,167,0
834,1096,156,171,0
980,864,168,160,0
959,423,163,155,0
1079,1182,170,167,0
994,960,171,155,0
1094,623,168,168,0
890,1115,174,178,0
845,795,139,65,0
1074,455,164,165,0
1106,1187,172,177,0
1261,707,166,168,0
1157,475,166,162,0
854,1100,174,172,0
839,771,153,150,0
915,538,155,168,0
1029,1120,174,172,0
1258,713,169,164,0
1314,528,163,153,0
862,1104,178,178,0
888,819,159,157,0
969,515,158,163,0
1046,1040,168,176,0
1105,787,170,166,0
1315,519,167,168,0
768,939,156,173,0
840,767,148,161,0
901,579,167,168,0
1102,985,166,169,0
1065,824,160,160,0
1309,551,166,167,0
771,938,154,171,0
822,784,169,164,0
1065,553,170,162,0
1079,977,177,177,0
1041,815,170,171,0
752,1007,177,176,0
812,810,173,175,0
1000,780,173,169,0
908,932,162,167,0
887,621,166,169,0
929,939,173,175,0
978,682,167,169,0
1048,1170,175,180,0
1228,817,164,173,0
1242,777,166,173,0
